id_usuario,edad,sexo,escolaridad,servicio_salud,tipo_empleo,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion_transaccion,valor_transaccion,categoria_gasto,perfil_usuario
1645,29,M,Media Superior,IMSS,Informal,8005.68,11,Alta,Gas natural,124.56,Servicios,Finanzas sanas
1645,29,M,Media Superior,IMSS,Informal,8005.68,11,Alta,7-Eleven,216.84,Alimentacion,Finanzas sanas
1645,29,M,Media Superior,IMSS,Informal,8005.68,11,Alta,7-Eleven,265.79,Alimentacion,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Cuota de condominio,811.99,Vivienda,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Ropa,65.35,Otros,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Mercado sobre ruedas,116.18,Alimentacion,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Recibo CFE,90.89,Servicios,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Boletos de evento,41.94,Ocio,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,7-Eleven,136.57,Alimentacion,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Suscripcion Spotify,50.95,Ocio,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Gasolina Magna,80.95,Transporte,Finanzas sanas
1646,24,M,Media Superior,IMSS,Formal,4355.14,16,Alta,Viaje DiDi,75.94,Transporte,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Predial,1082.99,Vivienda,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Farmacia del Ahorro,78.4,Salud,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Analisis Laboratorio,91.46,Salud,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Mercado sobre ruedas,234.04,Alimentacion,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Walmart Express,197.62,Alimentacion,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Concierto,81.24,Ocio,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Boletos de evento,72.29,Ocio,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Pago de Agua (SACMEX),136.15,Servicios,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Recibo CFE,133.46,Servicios,Finanzas sanas
1647,20,M,Basica,IMSS,Formal,7433.87,17,Media,Recarga Telcel,134.32,Servicios,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Reparacion plomeria,1895.48,Vivienda,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Recarga Telcel,223.26,Servicios,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Analisis Laboratorio,134.98,Salud,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Mercado sobre ruedas,428.73,Alimentacion,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Taxi de sitio,250.28,Transporte,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Fruteria del barrio,378.64,Alimentacion,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Gasolina Magna,249.41,Transporte,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Internet Totalplay,207.01,Servicios,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Gasolina Premium,267.5,Transporte,Finanzas sanas
1648,27,M,Superior,ISSSTE,Formal,12777.96,12,Media,Recibo CFE,266.58,Servicios,Finanzas sanas
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Cuota de condominio,2130.96,Vivienda,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Pago de Agua (SACMEX),218.89,Servicios,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Concierto,171.35,Ocio,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Tienda departamental,337.8,Otros,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Regalo cumpleanos,302.79,Otros,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Recarga AT&T,242.6,Servicios,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Farmacia del Ahorro,156.44,Salud,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Central de Abastos,370.13,Alimentacion,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Gasolina Magna,154.44,Transporte,En riesgo
1649,51,H,Basica,IMSS,Formal,8044.15,52,Baja,Mascota - accesorios,290.4,Otros,En riesgo
1650,42,M,Basica,IMSS,Formal,7180.68,35,Media,Mantenimiento hogar,1495.29,Vivienda,En observacion
1650,42,M,Basica,IMSS,Formal,7180.68,35,Media,La Comer,314.71,Alimentacion,En observacion
1650,42,M,Basica,IMSS,Formal,7180.68,35,Media,Regalo cumpleanos,217.32,Otros,En observacion
1650,42,M,Basica,IMSS,Formal,7180.68,35,Media,Consulta medica,112.07,Salud,En observacion
1650,42,M,Basica,IMSS,Formal,7180.68,35,Media,Recarga tarjeta Metro/Metrobus,199.14,Transporte,En observacion
1650,42,M,Basica,IMSS,Formal,7180.68,35,Media,Taxi de sitio,210.96,Transporte,En observacion
1651,52,H,Media Superior,Ninguno,Formal,3591.63,18,Alta,Abono Hipoteca,478.74,Vivienda,Finanzas sanas
1651,52,H,Media Superior,Ninguno,Formal,3591.63,18,Alta,Cine,28.89,Ocio,Finanzas sanas
1651,52,H,Media Superior,Ninguno,Formal,3591.63,18,Alta,Mercado sobre ruedas,114.86,Alimentacion,Finanzas sanas
1651,52,H,Media Superior,Ninguno,Formal,3591.63,18,Alta,La Comer,119.87,Alimentacion,Finanzas sanas
1651,52,H,Media Superior,Ninguno,Formal,3591.63,18,Alta,Recarga AT&T,72.55,Servicios,Finanzas sanas
1651,52,H,Media Superior,Ninguno,Formal,3591.63,18,Alta,7-Eleven,87.3,Alimentacion,Finanzas sanas
1651,52,H,Media Superior,Ninguno,Formal,3591.63,18,Alta,Central de Abastos,93.87,Alimentacion,Finanzas sanas
1652,33,H,Media Superior,IMSS,Formal,12395.21,43,Baja,Predial,3713.93,Vivienda,En riesgo
1652,33,H,Media Superior,IMSS,Formal,12395.21,43,Baja,Farmacia del Ahorro,226.31,Salud,En riesgo
1652,33,H,Media Superior,IMSS,Formal,12395.21,43,Baja,Recibo CFE,337.32,Servicios,En riesgo
1652,33,H,Media Superior,IMSS,Formal,12395.21,43,Baja,Pago de Agua (SACMEX),399.88,Servicios,En riesgo
1652,33,H,Media Superior,IMSS,Formal,12395.21,43,Baja,Panaderia,635.59,Alimentacion,En riesgo
1652,33,H,Media Superior,IMSS,Formal,12395.21,43,Baja,Suscripcion Netflix,318.32,Ocio,En riesgo
1652,33,H,Media Superior,IMSS,Formal,12395.21,43,Baja,Gasolina Premium,297.72,Transporte,En riesgo
1653,19,M,Media Superior,Ninguno,Informal,10960.77,77,Baja,Cuota de condominio,3248.74,Vivienda,En riesgo
1653,19,M,Media Superior,Ninguno,Informal,10960.77,77,Baja,Chedraui,581.14,Alimentacion,En riesgo
1653,19,M,Media Superior,Ninguno,Informal,10960.77,77,Baja,Gasolina Premium,238.85,Transporte,En riesgo
1653,19,M,Media Superior,Ninguno,Informal,10960.77,77,Baja,Tienda departamental,575.05,Otros,En riesgo
1653,19,M,Media Superior,Ninguno,Informal,10960.77,77,Baja,Recarga AT&T,360.05,Servicios,En riesgo
1653,19,M,Media Superior,Ninguno,Informal,10960.77,77,Baja,OXXO,484.14,Alimentacion,En riesgo
1653,19,M,Media Superior,Ninguno,Informal,10960.77,77,Baja,Central de Abastos,623.88,Alimentacion,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Cuota de condominio,2315.93,Vivienda,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Recarga tarjeta Metro/Metrobus,142.52,Transporte,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Central de Abastos,242.12,Alimentacion,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,7-Eleven,244.75,Alimentacion,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Bodega Aurrera,304.99,Alimentacion,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Panaderia,266.07,Alimentacion,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Taxi de sitio,125.43,Transporte,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Panaderia,350.37,Alimentacion,En riesgo
1654,41,M,Basica,Ninguno,Informal,6183.53,47,Baja,Tienda departamental,291.16,Otros,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Predial,1729.06,Vivienda,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Bar,110.22,Ocio,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Internet Totalplay,186.45,Servicios,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Optica,114.6,Salud,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Central de Abastos,243.78,Alimentacion,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Viaje Uber,130.01,Transporte,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Boletos de evento,103.05,Ocio,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Recarga tarjeta Metro/Metrobus,100.36,Transporte,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Tienda departamental,271.07,Otros,En riesgo
1655,27,M,Superior,Privado,Formal,5581.13,57,Baja,Salida fin de semana,143.88,Ocio,En riesgo
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,Reparacion plomeria,632.91,Vivienda,Finanzas sanas
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,Cine,47.8,Ocio,Finanzas sanas
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,Ropa,79.65,Otros,Finanzas sanas
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,Pago Elektra,97.87,Otros,Finanzas sanas
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,La Comer,124.38,Alimentacion,Finanzas sanas
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,Papeleria,68.51,Otros,Finanzas sanas
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,Walmart Express,110.22,Alimentacion,Finanzas sanas
1656,55,H,Media Superior,ISSSTE,Autoempleo,4599.53,16,Alta,Taxi de sitio,95.08,Transporte,Finanzas sanas
1657,39,M,Media Superior,IMSS,Autoempleo,14842.05,37,Baja,Cuota de condominio,3299.1,Vivienda,En riesgo
1657,39,M,Media Superior,IMSS,Autoempleo,14842.05,37,Baja,Bodega Aurrera,527.24,Alimentacion,En riesgo
1657,39,M,Media Superior,IMSS,Autoempleo,14842.05,37,Baja,Tortilleria,655.89,Alimentacion,En riesgo
1657,39,M,Media Superior,IMSS,Autoempleo,14842.05,37,Baja,Optica,308.17,Salud,En riesgo
1657,39,M,Media Superior,IMSS,Autoempleo,14842.05,37,Baja,Chedraui,588.87,Alimentacion,En riesgo
1657,39,M,Media Superior,IMSS,Autoempleo,14842.05,37,Baja,Farmacia del Ahorro,291.68,Salud,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Predial,2648.67,Vivienda,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Tortilleria,382.22,Alimentacion,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Taxi de sitio,230.72,Transporte,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Bodega Aurrera,462.6,Alimentacion,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Abono Coppel,466.97,Otros,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Recarga Telcel,310.3,Servicios,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Recarga AT&T,240.68,Servicios,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Pago de Agua (SACMEX),253.46,Servicios,En riesgo
1658,43,H,Superior,Ninguno,Formal,9440.69,54,Baja,Pago Elektra,480.75,Otros,En riesgo
1659,60,M,Media Superior,Privado,Formal,4716.0,43,Baja,Cuota de condominio,1586.55,Vivienda,En riesgo
1659,60,M,Media Superior,Privado,Formal,4716.0,43,Baja,Dentista,110.69,Salud,En riesgo
1659,60,M,Media Superior,Privado,Formal,4716.0,43,Baja,Abono Coppel,176.55,Otros,En riesgo
1659,60,M,Media Superior,Privado,Formal,4716.0,43,Baja,Salida fin de semana,117.14,Ocio,En riesgo
1659,60,M,Media Superior,Privado,Formal,4716.0,43,Baja,Farmacia del Ahorro,97.2,Salud,En riesgo
1659,60,M,Media Superior,Privado,Formal,4716.0,43,Baja,Gas natural,130.11,Servicios,En riesgo
1659,60,M,Media Superior,Privado,Formal,4716.0,43,Baja,Fruteria del barrio,227.99,Alimentacion,En riesgo
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Mantenimiento hogar,1819.36,Vivienda,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Bodega Aurrera,347.01,Alimentacion,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Walmart Express,329.34,Alimentacion,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Bodega Aurrera,320.57,Alimentacion,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Panaderia,332.08,Alimentacion,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Bar,120.04,Ocio,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Farmacia del Ahorro,140.2,Salud,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Mascota - accesorios,163.05,Otros,Finanzas sanas
1660,72,H,Basica,Privado,Autoempleo,10879.89,23,Alta,Superama,344.48,Alimentacion,Finanzas sanas
1661,56,M,Media Superior,IMSS,Formal,12120.06,80,Baja,Abono Hipoteca,3584.05,Vivienda,En riesgo
1661,56,M,Media Superior,IMSS,Formal,12120.06,80,Baja,Superama,520.22,Alimentacion,En riesgo
1661,56,M,Media Superior,IMSS,Formal,12120.06,80,Baja,Salida fin de semana,269.14,Ocio,En riesgo
1661,56,M,Media Superior,IMSS,Formal,12120.06,80,Baja,7-Eleven,508.88,Alimentacion,En riesgo
1661,56,M,Media Superior,IMSS,Formal,12120.06,80,Baja,Analisis Laboratorio,264.15,Salud,En riesgo
1661,56,M,Media Superior,IMSS,Formal,12120.06,80,Baja,Tortilleria,589.56,Alimentacion,En riesgo
1661,56,M,Media Superior,IMSS,Formal,12120.06,80,Baja,Pago Elektra,581.1,Otros,En riesgo
1662,44,M,Basica,IMSS-Bienestar,Formal,6571.22,14,Media,Predial,984.57,Vivienda,Finanzas sanas
1662,44,M,Basica,IMSS-Bienestar,Formal,6571.22,14,Media,Tienda departamental,121.22,Otros,Finanzas sanas
1662,44,M,Basica,IMSS-Bienestar,Formal,6571.22,14,Media,Walmart Express,194.23,Alimentacion,Finanzas sanas
1662,44,M,Basica,IMSS-Bienestar,Formal,6571.22,14,Media,Chedraui,200.64,Alimentacion,Finanzas sanas
1662,44,M,Basica,IMSS-Bienestar,Formal,6571.22,14,Media,7-Eleven,154.74,Alimentacion,Finanzas sanas
1662,44,M,Basica,IMSS-Bienestar,Formal,6571.22,14,Media,Estacionamiento,94.99,Transporte,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Mantenimiento hogar,919.16,Vivienda,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Tortilleria,182.36,Alimentacion,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Recarga Telcel,81.82,Servicios,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Papeleria,119.92,Otros,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Concierto,52.83,Ocio,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Superama,148.45,Alimentacion,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Recarga Telcel,114.11,Servicios,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Dentista,63.97,Salud,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Mascota - accesorios,98.52,Otros,Finanzas sanas
1663,46,H,Sin estudios,IMSS,Formal,5681.92,28,Media,Mercado sobre ruedas,180.43,Alimentacion,Finanzas sanas
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Pago de Renta,832.04,Vivienda,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Tienda departamental,129.75,Otros,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Viaje DiDi,104.94,Transporte,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Bodega Aurrera,154.32,Alimentacion,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Taxi de sitio,141.47,Transporte,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,OXXO,161.28,Alimentacion,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Superama,186.36,Alimentacion,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Cine,71.58,Ocio,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Superama,145.56,Alimentacion,En observacion
1664,64,M,Basica,ISSSTE,Informal,4243.37,34,Baja,Internet Totalplay,90.25,Servicios,En observacion
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,Mantenimiento hogar,2458.17,Vivienda,En riesgo
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,Mercado sobre ruedas,304.72,Alimentacion,En riesgo
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,Walmart Express,335.94,Alimentacion,En riesgo
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,Farmacia Guadalajara,194.71,Salud,En riesgo
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,OXXO,292.17,Alimentacion,En riesgo
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,Recibo CFE,256.31,Servicios,En riesgo
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,OXXO,296.09,Alimentacion,En riesgo
1665,55,M,Superior,ISSSTE,Formal,9121.07,35,Baja,Viaje Uber,305.75,Transporte,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Reparacion plomeria,1493.55,Vivienda,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Central de Abastos,241.91,Alimentacion,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Bodega Aurrera,218.16,Alimentacion,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,7-Eleven,239.44,Alimentacion,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,OXXO,171.19,Alimentacion,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Walmart Express,206.73,Alimentacion,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Analisis Laboratorio,116.37,Salud,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Mercado sobre ruedas,177.74,Alimentacion,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Fruteria del barrio,189.65,Alimentacion,En riesgo
1666,37,M,Basica,IMSS,Informal,5474.28,31,Baja,Central de Abastos,207.22,Alimentacion,En riesgo
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Pago de Renta,991.8,Vivienda,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Gas natural,112.69,Servicios,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Recarga Telcel,84.4,Servicios,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,OXXO,148.4,Alimentacion,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Suscripcion Spotify,62.18,Ocio,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Ropa,96.29,Otros,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Viaje Uber,92.48,Transporte,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Farmacia Guadalajara,69.82,Salud,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Optica,62.75,Salud,Finanzas sanas
1667,44,M,Media Superior,ISSSTE,Informal,5373.36,8,Alta,Chedraui,120.95,Alimentacion,Finanzas sanas
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Abono Hipoteca,2160.09,Vivienda,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Bar,117.14,Ocio,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Suscripcion Spotify,127.19,Ocio,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Analisis Laboratorio,154.33,Salud,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,7-Eleven,302.36,Alimentacion,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Suscripcion Spotify,129.09,Ocio,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Tienda departamental,291.75,Otros,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Dentista,139.29,Salud,En riesgo
1668,58,M,Basica,Ninguno,Informal,6599.91,68,Baja,Superama,259.93,Alimentacion,En riesgo
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Abono Hipoteca,743.86,Vivienda,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Recarga Telcel,87.45,Servicios,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Estacionamiento,86.64,Transporte,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Suscripcion Netflix,40.66,Ocio,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Suscripcion Netflix,38.03,Ocio,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Restaurante,40.68,Ocio,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Suscripcion Netflix,42.57,Ocio,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Optica,50.23,Salud,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Optica,63.65,Salud,Finanzas sanas
1669,71,M,Media Superior,Ninguno,Autoempleo,4591.2,8,Media,Cine,54.04,Ocio,Finanzas sanas
1670,37,M,Media Superior,Ninguno,Formal,13197.6,26,Media,Cuota de condominio,1883.06,Vivienda,Finanzas sanas
1670,37,M,Media Superior,Ninguno,Formal,13197.6,26,Media,Recibo CFE,238.13,Servicios,Finanzas sanas
1670,37,M,Media Superior,Ninguno,Formal,13197.6,26,Media,7-Eleven,369.32,Alimentacion,Finanzas sanas
1670,37,M,Media Superior,Ninguno,Formal,13197.6,26,Media,Concierto,128.35,Ocio,Finanzas sanas
1670,37,M,Media Superior,Ninguno,Formal,13197.6,26,Media,Tienda departamental,222.72,Otros,Finanzas sanas
1670,37,M,Media Superior,Ninguno,Formal,13197.6,26,Media,Dentista,157.09,Salud,Finanzas sanas
1670,37,M,Media Superior,Ninguno,Formal,13197.6,26,Media,Panaderia,441.33,Alimentacion,Finanzas sanas
1671,61,H,Media Superior,ISSSTE,Informal,10255.41,70,Baja,Reparacion plomeria,2738.59,Vivienda,En riesgo
1671,61,H,Media Superior,ISSSTE,Informal,10255.41,70,Baja,Ropa,536.55,Otros,En riesgo
1671,61,H,Media Superior,ISSSTE,Informal,10255.41,70,Baja,Gasolina Magna,194.37,Transporte,En riesgo
1671,61,H,Media Superior,ISSSTE,Informal,10255.41,70,Baja,Viaje DiDi,268.4,Transporte,En riesgo
1671,61,H,Media Superior,ISSSTE,Informal,10255.41,70,Baja,Internet Totalplay,303.62,Servicios,En riesgo
1671,61,H,Media Superior,ISSSTE,Informal,10255.41,70,Baja,Chedraui,541.48,Alimentacion,En riesgo
1671,61,H,Media Superior,ISSSTE,Informal,10255.41,70,Baja,Viaje Uber,232.23,Transporte,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Mantenimiento hogar,1864.57,Vivienda,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Chedraui,300.44,Alimentacion,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Plan Movistar,193.08,Servicios,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Chedraui,384.8,Alimentacion,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Fruteria del barrio,376.22,Alimentacion,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Regalo cumpleanos,301.2,Otros,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Mascota - accesorios,318.77,Otros,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Suscripcion Spotify,153.18,Ocio,En riesgo
1672,36,H,Basica,Privado,Formal,6866.78,62,Baja,Recarga Telcel,175.41,Servicios,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,Reparacion plomeria,1245.03,Vivienda,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,La Comer,185.71,Alimentacion,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,Analisis Laboratorio,77.95,Salud,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,7-Eleven,244.47,Alimentacion,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,OXXO,186.91,Alimentacion,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,Farmacia del Ahorro,89.58,Salud,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,Plan Movistar,107.6,Servicios,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,Concierto,102.14,Ocio,En riesgo
1673,37,M,Media Superior,IMSS,Formal,4523.04,57,Baja,Mercado sobre ruedas,205.54,Alimentacion,En riesgo
1674,52,M,Superior,ISSSTE,Formal,4634.27,63,Baja,Abono Hipoteca,1261.28,Vivienda,En riesgo
